1712470692,134,287,92,215,8924,65535,65535,65535,65535,0,34196,,
1712470694,97,276,1239,-267,8081,65535,65535,65535,65535,0,34196,,
1712470696,112,264,1921,2431,7557,65535,65535,65535,65535,0,34196,,
1712470697,95,277,1450,1140,8612,65535,65535,65535,65535,0,34196,,
1712470699,91,276,477,1799,7812,65535,65535,65535,65535,0,34196,,
1712470701,94,231,298,1653,8160,65535,65535,65535,65535,0,34196,,
1712470703,111,284,189,2054,8241,65535,65535,65535,65535,0,34196,,
out direct sunlight full sunshine
1712470705,97,280,1109,1085,7755,65535,65535,65535,65535,0,34196,,
Disconnected
Connected to CDC device
1712470707,98,236,925,2709,7982,65535,65535,65535,65535,0,34196,,
1712470709,128,294,-212,613,8824,65535,65535,65535,65535,0,34196,,
1712470711,214,277,2918,-173,7350,65535,65535,65535,65535,0,34196,,
1712470713,286,279,4878,1228,8841,65535,65535,65535,65535,0,34196,,
1712470715,225,282,1759,94,8685,65535,65535,65535,65535,0,34196,,
1712470717,250,257,2382,-996,6423,65535,65535,65535,65535,0,34196,,
1712470719,257,287,1702,-1201,6955,65535,65535,65535,65535,0,34196,,
1712470721,239,267,4970,-138,9703,65535,65535,65535,65535,0,34196,,
1712470723,234,265,3484,-889,8653,65535,65535,65535,65535,0,34196,,
1712470725,250,280,1997,-674,10063,65535,65535,65535,65535,0,34196,,
1712470727,194,256,3822,169,8126,65535,65535,65535,65535,0,34196,,
1712470729,235,281,1807,385,8074,65535,65535,65535,65535,0,34196,,
1712470731,189,249,4467,2028,7700,65535,65535,65535,65535,0,34196,,
1712470733,161,245,3640,1401,7801,65535,65535,65535,65535,0,34196,,
1712470735,145,262,3402,561,7534,65535,65535,65535,65535,0,34196,,
1712470737,124,241,3702,1157,8592,65535,65535,65535,65535,0,34196,,
1712470739,233,273,2305,20,8208,65535,65535,65535,65535,0,34196,,
1712470741,276,285,1850,1382,7534,65535,65535,65535,65535,0,34196,,
1712470743,269,287,3670,430,8128,65535,65535,65535,65535,0,34196,,
1712470745,256,211,1818,1534,9025,65535,65535,65535,65535,0,34196,,
1712470747,267,303,1247,2866,8379,65535,65535,65535,65535,0,34196,,
1712470749,214,243,2922,1115,10318,65535,65535,65535,65535,0,34196,,
1712470751,256,241,355,573,8717,65535,65535,65535,65535,0,34196,,
1712470753,220,292,700,576,7915,65535,65535,65535,65535,0,34196,,
1712470755,224,252,1145,-77,8551,65535,65535,65535,65535,0,34196,,
1712470757,205,276,1382,-278,8546,65535,65535,65535,65535,0,34196,,
1712470759,207,228,512,2149,7338,65535,65535,65535,65535,0,34196,,
Disconnected
Connected to CDC device
1712470773,150,275,134,2797,6406,65535,65535,65535,65535,0,34196,,
1712470775,163,274,-7,477,7158,65535,65535,65535,65535,0,34196,,
1712470777,172,277,2534,-245,8947,65535,65535,65535,65535,0,34196,,
1712470779,144,279,1525,1393,6203,65535,65535,65535,65535,0,34196,,
1712470781,160,281,2369,13,9884,65535,65535,65535,65535,0,34196,,
1712470783,156,274,3004,162,6797,65535,65535,65535,65535,0,34196,,
1712470785,162,281,2529,-438,10709,65535,65535,65535,65535,0,34196,,
1712470787,190,284,2103,-858,7092,65535,65535,65535,65535,0,34196,,
1712470789,195,272,1808,-311,10642,65535,65535,65535,65535,0,34196,,
1712470791,171,266,1155,30,6068,65535,65535,65535,65535,0,34196,,
1712470793,171,279,1891,-1261,10532,65535,65535,65535,65535,0,34196,,
1712470795,169,247,570,-408,6569,65535,65535,65535,65535,0,34196,,
1712470797,174,244,2504,282,10333,65535,65535,65535,65535,0,34196,,
1712470799,172,251,943,573,5867,65535,65535,65535,65535,0,34196,,
1712470801,185,269,827,-605,9929,65535,65535,65535,65535,0,34196,,
1712470803,178,280,1440,848,6479,65535,65535,65535,65535,0,34196,,
1712470805,180,246,1226,-905,9653,65535,65535,65535,65535,0,34196,,
1712470807,178,252,1667,-560,7857,65535,65535,65535,65535,0,34196,,
Disconnected
Connected to CDC device
1712470813,152,265,791,2800,10287,65535,65535,65535,65535,0,34196,,
1712470815,223,279,197,219,7489,65535,65535,65535,65535,0,34196,,
1712470817,196,245,3350,79,8747,65535,65535,65535,65535,0,34196,,
1712470819,215,283,-1114,-449,9700,65535,65535,65535,65535,0,34196,,
1712470821,172,228,1839,-309,7598,65535,65535,65535,65535,0,34196,,
1712470823,164,243,4045,-697,11865,65535,65535,65535,65535,0,34196,,
1712470824,155,269,1388,2024,9425,65535,65535,65535,65535,0,34196,,
1712470826,169,274,-187,2015,8905,65535,65535,65535,65535,0,34196,,
1712470828,163,270,462,85,6585,65535,65535,65535,65535,0,34196,,
1712470830,189,264,1158,1292,10447,65535,65535,65535,65535,0,34196,,
1712470832,209,273,-2551,-1857,9156,65535,65535,65535,65535,0,34196,,
1712470834,241,272,-2335,1047,6157,65535,65535,65535,65535,0,34196,,
1712470836,245,264,-199,-859,6523,65535,65535,65535,65535,0,34196,,
1712470838,208,271,673,-1335,9093,65535,65535,65535,65535,0,34196,,
1712470840,137,268,-601,-819,8993,43060,41951,51886,65535,0,14258,,
1712470842,137,254,930,-1130,9758,17137,20376,26070,52555,8129,7516,,
1712470844,193,284,-1126,-789,8717,65535,65535,65535,65535,0,34196,,
1712470846,265,263,-3012,-1158,6230,65535,65535,65535,65535,0,34196,,
1712470848,259,265,-1980,-3684,5696,65535,65535,65535,65535,0,34196,,
1712470850,195,261,2728,-1352,6597,65535,65535,65535,65535,0,34196,,
1712470852,201,262,977,-922,6819,65535,65535,65535,65535,0,34196,,
1712470854,184,273,2848,-441,7348,65535,65535,65535,65535,0,34196,,
1712470856,172,280,2409,-430,6693,65535,65535,65535,65535,0,34196,,
1712470858,170,223,6199,1481,8071,65535,65535,65535,65535,0,34196,,
1712470860,196,267,2337,-2521,9954,65535,65535,65535,65535,0,34196,,
1712470862,206,265,1567,-2467,9717,65535,65535,65535,65535,0,34196,,
1712470864,202,227,3740,-2019,9428,65535,65535,65535,65535,0,34196,,
1712470866,212,242,1814,-1112,8806,65535,65535,65535,65535,0,34196,,
1712470868,220,282,1630,-866,7578,65535,65535,65535,65535,0,34196,,
1712470870,218,246,-24,-419,7311,65535,65535,65535,65535,0,34196,,
1712470872,216,274,507,-732,5579,65535,65535,65535,65535,0,34196,,
1712470874,225,267,440,-98,4928,65535,65535,65535,65535,0,34196,,
1712470876,214,276,1373,384,5388,65535,65535,65535,65535,0,34196,,
1712470878,235,276,3524,-1461,6765,65535,65535,65535,65535,0,34196,,
1712470880,230,256,3856,-1277,7822,65535,65535,65535,65535,0,34196,,
1712470882,222,250,3856,-2322,7809,65535,65535,65535,65535,0,34196,,
1712470884,236,243,1847,-3781,9985,65535,65535,65535,65535,0,34196,,
1712470886,223,267,2177,-1909,10730,65535,65535,65535,65535,0,34196,,
1712470888,210,272,4604,-1413,11121,65535,65535,65535,65535,0,34196,,
1712470890,247,275,4226,-396,9219,65535,65535,65535,65535,0,34196,,
1712470892,273,263,1599,-1152,6996,65535,65535,65535,65535,0,34196,,
1712470894,252,267,2040,-1587,7884,65535,65535,65535,65535,0,34196,,
1712470896,250,268,1301,-1896,7109,65535,65535,65535,65535,0,34196,,
1712470898,238,273,1229,-1939,6627,65535,65535,65535,65535,0,34196,,
1712470900,232,267,2228,-1725,8120,65535,65535,65535,65535,0,34196,,
1712470902,210,272,3395,-1060,8493,65535,65535,65535,65535,0,34196,,
1712470904,176,251,2444,178,8656,65535,65535,65535,65535,0,34196,,
1712470906,226,275,3682,-1132,8325,65535,65535,65535,65535,0,34196,,
1712470908,221,277,1294,-1418,7202,65535,65535,65535,65535,0,34196,,
1712470910,225,271,2092,-972,7577,65535,65535,65535,65535,0,34196,,
1712470912,207,253,797,-613,7058,65535,65535,65535,65535,0,34196,,
1712470914,200,271,1721,-898,7646,65535,65535,65535,65535,0,34196,,
1712470916,212,276,565,-2090,6438,65535,65535,65535,65535,0,34196,,
1712470918,219,268,2308,-222,7879,65535,65535,65535,65535,0,34196,,
1712470920,216,282,1893,-487,7292,65535,65535,65535,65535,0,34196,,
1712470922,226,253,3014,-1364,8390,65535,65535,65535,65535,0,34196,,
1712470924,227,276,2325,-655,9989,65535,65535,65535,65535,0,34196,,
1712470926,223,266,-404,-692,8470,65535,65535,65535,65535,0,34196,,
1712470928,135,279,-269,1223,10478,65535,65535,65535,65535,0,34196,,
1712470930,156,276,-1300,1194,7920,65535,65535,65535,65535,0,34196,,
1712470932,228,207,108,1878,8321,65535,65535,65535,65535,0,34196,,
1712470934,242,282,1321,1262,7786,65535,65535,65535,65535,0,34196,,
1712470936,135,243,1468,5196,6241,65535,65535,65535,65535,0,34196,,
1712470938,115,264,1621,4720,6096,65535,65535,65535,65535,0,34196,,
1712470940,109,274,711,3196,7816,65535,65535,65535,65535,0,34196,,
1712470942,147,263,-216,1673,8616,65535,65535,65535,65535,0,34196,,
1712470944,137,246,-1875,778,7973,65535,65535,65535,65535,0,34196,,
1712470946,131,273,-1468,1384,8766,65535,65535,65535,65535,0,34196,,
1712470948,157,266,241,1096,10606,65535,65535,65535,65535,0,34196,,
1712470950,167,263,463,81,11507,65535,65535,65535,65535,0,34196,,
1712470952,189,267,3290,326,9817,65535,65535,65535,65535,0,34196,,
1712470954,211,271,3137,-350,8920,65535,65535,65535,65535,0,34196,,
Disconnected
Connected to CDC device
1712470976,174,239,-635,-1169,6441,65535,65535,65535,65535,0,34196,,
1712470978,221,278,-2167,-2454,10427,65535,65535,65535,65535,0,34196,,
1712470980,186,275,-1875,-684,6914,19490,21708,26247,52326,7358,8725,,
1712470982,209,270,-92,89,8459,65535,65535,65535,65535,0,34196,,
1712470984,237,274,-2349,1022,10021,65535,65535,65535,65535,0,34196,,
1712470986,220,246,-563,1484,7531,65535,65535,65535,65535,0,34196,,
1712470988,217,264,-3427,1366,8539,65535,65535,65535,65535,0,34196,,
1712470990,220,265,-741,2424,6260,65535,65535,65535,65535,0,34196,,
1712470992,222,265,19,-3093,6490,65535,65535,65535,65535,0,34196,,
1712470994,201,263,-1576,304,9464,52052,58939,64432,65535,0,28969,,
1712470996,240,264,-3186,-950,5295,65535,65535,65535,65535,0,34196,,
1712470998,230,273,381,785,7251,65535,65535,65535,65535,0,34196,,
1712471000,222,263,2130,-765,12328,65535,65535,65535,65535,0,34196,,
1712471002,260,244,-3151,-927,10867,65535,65535,65535,65535,0,34196,,
1712471004,250,262,-1994,941,4867,65535,65535,65535,65535,0,34196,,
1712471006,248,277,-128,-250,6764,65535,65535,65535,65535,0,34196,,
1712471008,245,275,-626,-3416,10705,65535,65535,65535,65535,0,34196,,
1712471010,240,273,-3161,970,11212,65535,65535,65535,65535,0,34196,,
1712471012,242,268,-3390,-417,6803,65535,65535,65535,65535,0,34196,,
1712471014,235,271,-1701,-1009,4637,65535,65535,65535,65535,0,34196,,
1712471016,227,265,-2681,441,10021,65535,65535,65535,65535,0,34196,,
1712471018,222,273,-2349,1382,5879,65535,65535,65535,65535,0,34196,,
1712471020,229,271,50,-4105,6162,65535,65535,65535,65535,0,34196,,
1712471022,236,246,-2524,753,9391,65535,65535,65535,65535,0,34196,,
1712471024,231,267,-1712,-353,6440,65535,65535,65535,65535,0,34196,,
1712471026,238,265,-3395,-1301,9610,65535,65535,65535,65535,0,34196,,
1712471028,203,261,-1941,-9,7975,65535,65535,65535,65535,0,34196,,
Disconnected
