1784,3440,7081,624,,
1712472747,4,76,-554,3707,7224,1520,1587,1839,3460,6765,665,,
1712472749,4,75,-732,3997,7541,1497,1534,1761,3275,6562,646,,
1712472751,1,43,-518,3892,7202,1094,1158,1370,2528,7123,469,,
1712472753,1,36,-104,4182,6547,878,958,1183,2193,7700,361,,
1712472755,4,59,43,3751,7082,1526,1640,1907,3677,6954,697,,
1712472757,6,31,-43,2926,7441,746,849,1068,2025,8074,316,,
1712472759,2,23,265,4133,8205,631,767,995,1968,8510,277,,
1712472761,2,30,771,3918,7092,679,803,1018,1997,8218,301,,
1712472763,2,63,1179,4689,6217,1329,1421,1659,3193,6944,597,,
1712472765,3,52,675,3875,6929,1315,1377,1590,3015,6737,582,,
1712472767,2,28,967,4755,8114,960,1095,1310,2668,7379,457,,
1712472769,2,39,116,4225,7666,1051,1187,1423,2877,7351,490,,
1712472771,0,39,-163,3503,6764,979,1140,1403,2854,7705,454,,
1712472773,2,37,-266,3744,8466,1018,1177,1445,2925,7662,469,,
1712472775,2,44,-216,2878,5953,1098,1252,1519,3064,7505,507,,
1712472777,2,37,177,3828,6897,1134,1289,1573,3152,7550,515,,
1712472779,0,35,-103,3543,7611,1017,1181,1460,2942,7762,465,,
1712472781,4,55,172,3442,7036,1142,1334,1645,3298,7822,530,,
1712472783,2,60,-148,3079,7107,1321,1488,1806,3578,7502,597,,
1712472785,4,53,287,3202,7894,1400,1544,1838,3642,7211,637,,
1712472787,0,51,584,3423,8223,1223,1423,1735,3541,7630,579,,
1712472789,5,50,884,3073,7574,1295,1500,1807,3733,7466,624,,
1712472791,4,92,114,3545,7667,1370,1559,1855,3832,7267,658,,
1712472793,2,61,710,3773,8866,1470,1628,1909,3945,6982,695,,
1712472795,3,68,-187,3186,6886,1736,1870,2108,4525,6442,845,,
1712472797,7,68,-255,3669,7532,1657,1803,2095,4294,6825,774,,
1712472799,1,60,70,3371,7511,1353,1545,1858,3740,7477,639,,
1712472801,0,54,694,4359,6921,1298,1455,1720,3516,7161,616,,
1712472803,2,46,481,4819,6804,1338,1485,1749,3595,7043,629,,
1712472805,1,68,-97,5176,6830,1180,1184,1291,2644,5827,540,,
1712472807,6,187,-306,4860,6990,4651,3853,4011,7602,4090,1635,,
1712472809,0,205,-689,3476,7406,5932,4852,5032,9171,3887,2049,,
1712472811,6,162,-1139,2922,7767,4748,3854,3979,7456,3860,1629,,
1712472813,2,100,-1668,2267,7535,2868,2288,2409,4551,3916,917,,
1712472815,1,51,-1634,2550,8349,1411,1148,1209,2279,4047,468,,
1712472817,0,65,-2015,1678,8202,1039,833,844,1506,3489,359,,
1712472819,0,52,-1722,1338,7938,911,830,869,1584,4798,378,,
1712472821,2,32,-1425,1509,7481,631,589,632,1164,5214,262,,
1712472823,0,29,-844,1640,8661,615,574,615,1125,5201,256,,
1712472825,0,25,-600,1402,7955,501,478,521,988,5512,210,,
1712472827,0,19,-578,2330,8377,504,454,471,819,4569,208,,
1712472829,2,26,-378,2244,8113,575,514,539,929,4594,230,,
1712472831,6,24,-340,1602,7755,512,471,508,912,5132,205,,
1712472833,0,32,-183,1405,8238,576,560,614,1196,5685,247,,
1712472835,2,33,-249,1301,7994,600,570,623,1191,5494,248,,
1712472837,0,32,-539,825,8253,568,539,585,1121,5429,238,,
1712472839,28,31,-1061,586,9186,518,511,562,1128,5785,227,,
1712472841,4,27,-1104,853,8589,501,503,551,1111,5883,227,,
1712472843,2,34,-459,2202,7790,550,535,580,1125,5609,241,,
1712472845,2,71,-1224,1864,8280,1232,1034,1100,2067,4338,426,,
1712472847,3,61,-1146,581,8310,1124,948,998,1879,4293,400,,
