
1712471231,0,147,-3830,4528,5753,5167,5337,5188,12195,5224,2949,,
1712471233,1,161,-3744,4515,5761,5154,5324,5179,12149,5229,2939,,
1712471235,0,144,-3911,4395,5834,5070,5240,5109,11903,5245,2885,,
1712471237,0,168,-3832,4348,5905,5063,5231,5099,11889,5242,2880,,
1712471239,2,141,-3836,4409,6007,5054,5222,5094,11858,5247,2873,,
1712471241,1,146,-3800,4572,5930,5118,5291,5156,12042,5244,2915,,
1712471243,4,142,-3774,4449,5853,5030,5196,5067,11802,5243,2859,,
1712471245,3,150,-1024,5299,6618,4988,5105,4988,11627,5201,2787,,
1712471247,2,131,-1852,4244,6986,4802,4908,4813,11073,5214,2664,,
1712471249,1,129,-1991,3988,7214,4680,4775,4693,10724,5217,2582,,
1712471251,1,127,-1987,3850,7135,4617,4708,4630,10560,5217,2543,,
1712471253,6,99,-4977,1426,6088,3674,3640,3653,7863,5163,1878,,
1712471255,5,111,-3300,2092,6652,3876,3878,3869,8476,5189,2030,,
1712471257,0,110,-2148,2740,7583,3953,3961,3945,8716,5188,2081,,
1712471259,0,106,-2282,2700,7555,3916,3921,3907,8621,5186,2057,,
1712471261,3,106,-2292,2835,7457,3919,3924,3910,8629,5186,2059,,
1712471263,0,105,-2186,2692,7753,3901,3904,3892,8584,5186,2046,,
1712471265,0,107,-2271,2652,7499,3870,3870,3859,8506,5182,2027,,
1712471267,1,104,-2197,2603,7564,3845,3838,3831,8430,5177,2005,,
1712471269,0,104,-2141,2543,7709,3793,3780,3775,8296,5170,1971,,
1712471271,1,104,-2265,2572,7834,3770,3753,3750,8235,5167,1954,,
1712471273,2,82,-3128,867,7829,2845,2679,2713,5747,4886,1319,,
1712471275,2,80,-3060,492,7707,2722,2550,2579,5471,4845,1253,,
1712471277,6,52,-3254,-3461,6501,1482,1349,1321,2897,4483,681,,
1712471279,1,47,-6400,-1188,4453,1855,1651,1631,3522,4386,809,,
1712471281,1,32,-334,5985,5590,1455,1417,1387,3015,4889,749,,
1712471283,2,48,1700,3439,7406,1156,960,940,1828,3682,451,,
1712471285,4,45,982,3207,7492,1282,1104,1078,2154,3961,537,,
1712471287,0,50,1102,3191,7669,1281,1105,1079,2160,3977,538,,
1712471289,3,48,1161,3019,7691,1282,1107,1081,2165,3985,539,,
1712471291,6,46,1179,2969,7694,1284,1110,1084,2174,3995,541,,
1712471293,1,46,1188,2841,7722,1284,1111,1085,2178,4003,542,,
1712471295,0,44,1097,2816,7798,1285,1111,1085,2181,4001,542,,
1712471297,1,48,1225,2812,7795,1281,1109,1083,2176,4009,541,,
1712471299,0,48,1135,2289,7920,1281,1111,1084,2186,4020,544,,
1712471301,2,47,1185,2173,7996,1280,1112,1085,2192,4036,545,,
1712471303,0,51,3067,856,9090,1336,1178,1150,2341,4151,583,,
1712471305,0,48,-87,-4307,4517,1692,1660,1605,3605,4874,896,,
