indoor in building
1716385453,0,4857,2923,6206,306,372,254,989,4553,301,,
1716385455,3,3723,5444,2980,272,338,236,899,4696,272,,
1716385457,3,2217,3146,10754,1456,1182,844,3518,3599,775,,
1716385459,3,114,310,11050,568,652,440,1762,4342,522,,
1716385461,2,-206,2001,7218,237,233,163,661,4011,171,,
1716385463,0,-724,2266,5297,481,464,327,1308,3981,336,,
1716385465,2,1195,4606,4970,221,257,191,708,4683,194,,
1716385467,1,665,-85,7356,73,104,81,277,5618,81,,
1716385469,2,2426,612,5237,156,189,141,515,4834,144,,
1716385471,0,3324,4151,9266,683,749,512,2043,4247,585,,
1716385473,0,2403,-1562,7271,867,759,534,2193,3737,525,,
1716385475,3,834,-1456,6491,740,644,459,1863,3754,440,,
1716385477,0,-1542,-1893,8374,268,323,234,857,4717,251,,
1716385479,9,-53,-1292,8200,460,493,396,1363,4670,338,,
1716385481,5,-121,-117,8402,544,593,451,1626,4549,429,,
1716385483,6,-107,-84,8410,540,590,447,1616,4544,428,,
1716385485,5,-123,-79,8400,541,591,448,1619,4546,429,,
1716385487,1,-113,-59,8406,541,590,448,1618,4546,427,,
1716385489,4,-124,-115,8399,541,591,448,1619,4546,429,,
1716385491,5,-110,-73,8394,534,579,441,1590,4537,417,,
1716385493,9,-115,-98,8400,541,589,448,1617,4546,426,,
1716385494,4,-117,-82,8399,545,594,451,1628,4543,430,,
1716385496,5,-120,-94,8400,545,595,452,1630,4550,431,,
1716385498,5,-109,-53,8405,545,594,451,1629,4543,430,,
1716385500,1,-120,-103,8402,546,594,452,1629,4545,429,,
1716385502,5,-116,-56,8403,546,595,452,1630,4545,431,,
1716385504,1,-95,-17,8418,546,595,452,1631,4545,431,,
1716385506,18,-109,-39,8404,547,596,453,1634,4546,431,,
1716385508,7,-102,-8,8415,548,596,453,1634,4540,431,,
1716385510,6,-106,-33,8405,548,597,454,1636,4547,432,,
1716385512,6,-111,-28,8414,549,598,455,1639,4548,432,,
1716385514,5,-121,-62,8403,548,596,454,1634,4547,430,,
1716385516,6,-105,-44,8410,547,594,453,1629,4546,428,,
1716385518,1,-113,-31,8404,548,595,453,1632,4540,429,,
1716385520,2,-111,-4,8406,546,593,450,1625,4531,429,,
1716385522,5,-136,-102,8394,545,592,447,1621,4515,430,,
1716385524,7,-104,-27,8409,542,588,445,1613,4519,426,,
1716385526,1,-104,-26,8406,542,588,445,1612,4519,426,,
1716385528,3,-2735,-1835,4827,324,384,298,1043,4895,282,,
1716385530,3,-125,373,8687,927,981,723,2703,4362,718,,
1716385532,2,3243,3425,7773,334,384,296,1054,4767,281,,
1716385534,1,1448,2250,6718,561,637,514,1751,4881,447,,
1716385536,3,4182,2405,6687,612,705,574,1942,4964,493,,
1716385538,1,4667,1921,6893,600,687,560,1896,4947,479,,
1716385540,0,5675,2686,5443,572,667,557,1839,5101,459,,
1716385542,0,4597,2563,6431,536,638,525,1746,5122,448,,
1716385544,0,4707,2494,6254,541,643,531,1761,5130,450,,
1716385546,0,4420,2860,6560,571,663,541,1821,5000,465,,
1716385548,0,4526,2570,6628,569,661,541,1818,5013,462,,
1716385550,2,4348,2684,6501,567,660,541,1815,5026,461,,
1716385552,3,4190,2614,5986,583,687,561,1884,5057,484,,
1716385554,2,3511,2583,6777,513,614,507,1679,5156,431,,
Disconnected
