45,10718,7508,2442,,
1716388498,21,-1668,-1067,8160,2697,4065,4254,10713,7530,2426,,
1716388500,8,-1636,-1172,8358,2729,4114,4306,10846,7531,2455,,
1716388502,6,-2375,-955,8407,2709,4083,4277,10765,7537,2434,,
1716388504,23,-1540,-1024,8179,2669,4016,4208,10582,7533,2392,,
1716388506,5,-1555,-555,8155,2678,4030,4219,10623,7525,2403,,
1716388508,5,-1588,-469,8085,2673,4024,4213,10608,7527,2400,,
1716388510,7,-1611,-813,8206,2645,3977,4169,10487,7530,2367,,
1716388512,7,-1686,-925,8277,2625,3950,4146,10422,7541,2347,,
1716388514,6,-1573,-919,8175,2588,3895,4095,10278,7556,2310,,
1716388516,7,-1563,-854,8239,2594,3909,4110,10315,7563,2319,,
1716388518,21,-1515,-906,8245,2562,3864,4063,10199,7567,2293,,
1716388520,6,-1538,-930,8207,2545,3842,4045,10143,7581,2277,,
1716388522,3,-1538,-922,8227,2532,3823,4029,10093,7590,2263,,
1716388524,6,-1498,-945,8230,2515,3800,4007,10032,7599,2248,,
1716388526,7,-1545,-767,8227,2575,3900,4110,10298,7605,2311,,
1716388528,7,-1537,-652,8213,2570,3897,4108,10291,7614,2309,,
1716388530,7,-1416,-668,8189,2553,3874,4086,10231,7622,2295,,
1716388532,6,-1547,-505,8233,2557,3883,4097,10256,7628,2300,,
1716388534,8,-1384,-239,8240,2263,3382,3539,8935,7473,2013,,
1716388536,8,-1362,-387,8269,2243,3351,3514,8858,7487,1988,,
1716388538,5,-1394,-467,8305,2234,3341,3505,8832,7496,1982,,
1716388540,6,-1369,-364,8267,2236,3347,3512,8848,7501,1986,,
1716388542,7,-1366,-348,8252,2233,3342,3510,8838,7506,1980,,
1716388544,7,-1343,-381,8240,2228,3338,3507,8827,7515,1978,,
1716388546,10,-1398,-534,8285,2237,3349,3521,8858,7516,1982,,
1716388548,7,-1449,-590,8229,2424,3675,3897,9724,7653,2161,,
1716388550,4,-1473,-582,8233,2440,3697,3925,9786,7658,2170,,
1716388552,3,-1468,-553,8226,2445,3707,3937,9812,7665,2175,,
1716388554,14,-1490,-576,8261,2438,3698,3928,9788,7669,2170,,
1716388556,7,-1504,-568,8237,2442,3705,3938,9809,7674,2172,,
1716388558,3,-1470,-643,8225,2440,3700,3935,9795,7677,2167,,
1716388560,6,-1484,-477,8179,2442,3707,3944,9816,7684,2171,,
1716388562,7,-1534,-515,8270,2440,3708,3942,9817,7684,2175,,
1716388564,7,-1711,-279,8531,2446,3719,3954,9849,7687,2181,,
1716388566,4,-1725,-442,8765,2416,3673,3911,9736,7694,2150,,
1716388569,5,-2047,-262,7493,2542,3872,4120,10269,7695,2270,,
1716388571,3,-1895,-947,8536,2531,3857,4107,10225,7707,2260,,
1716388573,6,-1749,-736,8100,2523,3847,4097,10198,7711,2254,,
1716388575,3,-1832,-763,8155,2494,3799,4049,10069,7713,2223,,
1716388577,7,-1848,-781,8193,2487,3790,4040,10044,7717,2217,,
1716388579,5,-1778,-506,8026,2512,3834,4085,10161,7722,2246,,
1716388581,5,-1951,-707,8093,2519,3843,4094,10184,7719,2251,,
1716388583,6,-1858,-729,8148,2489,3793,4045,10050,7722,2218,,
1716388585,7,-1812,-610,8092,2477,3774,4027,9998,7727,2205,,
1716388587,4,-1617,-328,8386,2372,3601,3843,9528,7716,2100,,
1716388589,4,-1489,-193,8306,2374,3617,3852,9577,7713,2118,,
1716388591,7,-1505,-344,8338,2357,3578,3818,9470,7712,2087,,
1716388593,7,-1426,-402,8289,2345,3558,3794,9415,7705,2077,,
1716388595,6,-1625,-897,8282,2504,3818,4066,10101,7721,2237,,
1716388597,7,-1803,-464,8186,2534,3868,4118,10235,7724,2268,,
1716388599,7,-1347,-7,7448,2544,3889,4137,10287,7726,2284,,
1716388601,1,-1717,-368,8176,2523,3852,4099,10185,7724,2260,,
1716388603,8,-1738,-359,8209,2537,3874,4120,10240,7722,2275,,
1716388605,6,-1559,-75,7804,2552,3900,4143,10308,7717,2294,,
1716388607,31,-1746,-306,8190,2556,3903,4146,10313,7714,2296,,
1716388609,6,-1767,-335,8190,2572,3929,4172,10382,7712,2312,,
1716388611,6,-1803,-382,8222,2586,3949,4189,10433,7703,2327,,
1716388613,6,-1776,-507,8289,2595,3960,4200,10460,7698,2333,,
1716388615,13,-1619,138,8190,2555,3905,4139,10307,7706,2304,,
1716388617,7,-1597,-109,8146,2538,3872,4107,10220,7702,2281,,
1716388619,7,-1420,-116,7696,2588,3945,4185,10419,7695,2323,,
1716388621,5,-1834,-320,8172,2600,3967,4205,10475,7694,2339,,
1716388623,22,-1827,-331,8160,2599,3965,4202,10469,7692,2338,,
1716388625,5,-1789,-373,8198,2576,3927,4163,10367,7692,2314,,
1716388627,6,-1789,-676,8322,2608,3981,4216,10510,7690,2351,,
1716388629,4,-1766,-355,8175,2603,3977,4212,10497,7697,2349,,
1716388631,7,-1804,-304,8179,2586,3949,4184,10423,7698,2331,,
1716388633,5,-1789,-289,8158,2587,3952,4187,10430,7700,2333,,
1716388635,7,-1814,-277,8188,2586,3952,4187,10430,7701,2333,,
1716388637,7,-1827,-276,8184,2584,3950,4184,10422,7703,2333,,
1716388639,7,-1816,-242,8099,2586,3953,4186,10430,7700,2335,,
1716388641,7,-2053,-657,8178,2595,3961,4196,10461,7690,2338,,
1716388643,10,-1688,-687,8123,2490,3788,4018,9987,7693,2229,,
1716388645,8,-1583,-728,8126,2485,3776,4007,9953,7691,2220,,
1716388647,4,-2032,-473,8222,2644,4032,4265,10648,7673,2383,,
1716388649,5,-1859,-588,8181,2540,3867,4097,10197,7686,2280,,
1716388651,5,-1890,-659,8237,2610,3976,4204,10492,7668,2351,,
1716388653,6,-2090,-393,8035,2686,4087,4317,10793,7649,2419,,
1716388655,3,-1931,-257,7698,2697,4095,4327,10819,7639,2420,,
1716388657,6,-1810,-514,8226,2628,3990,4212,10527,7637,2361,,
1716388659,7,-1825,-547,8147,2570,3886,4107,10243,7630,2293,,
1716388661,7,-1761,-431,8134,2593,3917,4135,10323,7616,2314,,
1716388663,5,-1725,-555,8157,2599,3921,4137,10332,7605,2317,,
1716388665,6,-1757,-556,8226,2617,3946,4159,10397,7594,2334,,
1716388667,7,-1840,-501,6936,2745,4145,4362,10942,7579,2458,,
1716388669,6,-2075,-730,8112,2811,4241,4459,11203,7564,2517,,
1716388671,7,-1958,-117,8161,2738,4119,4324,10862,7544,2447,,
1716388673,6,-1866,-235,8192,2777,4172,4375,11000,7529,2481,,
1716388675,5,-2204,318,8274,2793,4195,4395,11061,7520,2497,,
1716388677,6,-1743,21,8079,2804,4206,4409,11094,7515,2501,,
1716388679,6,-1840,-188,8188,2796,4192,4394,11056,7513,2492,,
1716388681,6,-1821,-142,8144,2793,4188,4388,11046,7509,2491,,
1716388683,7,-1904,-126,8369,2835,4249,4449,11210,7500,2529,,
1716388685,4,-1907,162,8190,2867,4296,4494,11335,7491,2560,,
1716388687,7,-1855,-81,8188,2836,4246,4445,11200,7494,2527,,
1716388689,17,-1860,-96,8193,2844,4256,4454,11226,7489,2534,,
1716388691,6,-1857,-58,8168,2846,4253,4449,11216,7479,2532,,
1716388693,28,-1861,-59,8191,2875,4297,4490,11331,7471,2562,,
1716388695,20,-1859,-25,8170,2897,4327,4517,11408,7461,2583,,
1716388698,4,-1841,-8,8126,2919,4356,4543,11482,7450,2602,,
1716388700,5,-1849,-14,8163,2936,4378,4563,11538,7441,2617,,
1716388702,7,-2350,-572,7805,3080,4577,4769,12100,7407,2733,,
1716388704,5,-2233,-578,8237,3014,4473,4664,11812,7410,2667,,
1716388706,12,-2279,-561,8127,3041,4514,4702,11918,7404,2696,,
1716388708,8,-2702,-1510,9079,3050,4528,4717,11956,7405,2704,,
1716388710,8,-2270,-118,7645,3065,4550,4737,12015,7399,2719,,
1716388712,9,-2125,-259,8153,3020,4486,4664,11828,7399,2686,,
1716388714,7,-2120,-249,8157,3023,4494,4674,11849,7406,2690,,
1716388716,8,-2077,-191,8106,3018,4490,4672,11837,7414,2687,,
