1716416750,1,7944,-339,2495,108,138,187,374,9011,45,,
1716416752,0,12537,3183,3181,149,192,257,530,8779,66,,
1716416754,1,108,656,8060,404,437,487,1226,6096,202,,
1716416756,3,1321,-1910,8317,228,314,435,873,9682,103,,
1716416758,0,514,-424,8619,230,320,444,891,9755,105,,
1716416760,3,3326,214,7647,219,302,418,835,9741,99,,
1716416762,2,-1323,-2085,7615,267,363,500,999,9595,120,,
1716416764,2,-330,-187,9627,259,343,475,943,9487,109,,
1716416766,28,-1951,-1611,7445,239,319,444,884,9540,100,,
1716416768,1,-737,-3420,8668,238,325,450,902,9614,106,,
1716416770,0,-1247,-1605,7762,237,324,449,901,9614,105,,
1716416772,0,-706,-1372,8204,250,337,462,918,9567,112,,
1716416774,2,-684,-1188,8211,240,328,455,912,9628,106,,
1716416776,0,-2015,-1487,7894,183,257,356,719,9746,85,,
1716416778,1,-1847,1624,7933,162,212,294,582,9427,66,,
1716416780,0,-1115,-4843,8970,152,201,279,553,9483,63,,
1716416782,0,1636,-1928,8148,140,196,271,550,9657,65,,
1716416784,5,3247,-2551,8533,134,189,260,528,9687,64,,
1716416786,2,3408,-2096,6920,134,189,260,525,9773,64,,
1716416788,0,3908,-2334,6901,126,178,245,497,9734,60,,
1716416790,0,2694,-553,8539,128,179,246,500,9608,60,,
1716416792,2,-1041,2498,3854,182,248,343,686,9614,81,,
1716416794,4,401,-502,8372,203,274,380,759,9580,88,,
1716416796,0,-270,1404,8160,205,274,381,759,9527,87,,
1716416798,0,-115,-2257,7998,245,329,455,908,9525,106,,
1716416800,1,-463,873,8205,228,304,420,839,9454,98,,
1716416802,0,731,1409,8433,228,304,421,837,9526,97,,
1716416804,0,1130,3688,6915,198,261,363,723,9420,81,,
1716416806,0,1614,2695,7107,214,291,404,808,9615,94,,
1716416808,4,2664,-999,9202,202,277,386,771,9723,89,,
1716416810,3,2567,2799,8099,208,292,405,812,9834,96,,
1716416812,2,1153,536,11003,232,322,446,892,9781,106,,
1716416814,3,1911,677,7871,239,329,456,910,9743,107,,
1716416816,4,277,1121,7911,233,313,435,865,9598,100,,
1716416818,2,240,1676,8217,235,314,437,869,9549,99,,
1716416820,3,28,1871,7994,229,306,427,848,9586,96,,
1716416822,2,164,1763,8072,229,307,427,848,9586,97,,
1716416824,2,215,1768,8091,228,304,424,842,9568,95,,
1716416826,1,1668,2370,9323,227,303,422,839,9545,95,,
1716416828,1,-290,-315,8277,204,270,376,747,9484,84,,
1716416830,3,1070,805,8131,218,291,402,801,9501,94,,
1716416832,0,8345,-3020,5716,111,139,192,377,9107,42,,
1716416834,3,1774,1219,8047,223,302,418,834,9597,98,,
1716416836,2,3633,756,7974,200,268,372,742,9540,85,,
1716416838,1,-2387,140,7636,206,278,385,770,9544,90,,
1716416840,0,879,-4222,7472,190,261,361,720,9725,86,,
1716416842,2,-583,-204,6838,199,276,381,762,9762,92,,
1716416844,0,122,-1812,4452,180,253,350,702,9827,84,,
1716416846,3,61,842,11547,188,261,362,723,9804,85,,
1716416848,3,566,-595,6841,135,189,261,525,9773,63,,
1716416850,0,-471,-362,12528,90,125,173,347,9718,41,,
1716416851,1,-876,262,12643,91,124,172,345,9609,40,,
1716416853,0,-210,2357,13619,95,130,179,362,9525,43,,
1716416855,0,-1857,-920,12320,64,86,118,240,9315,28,,
1716416857,2,-1635,-723,7138,85,113,158,313,9546,35,,
1716416859,0,492,-1277,6000,109,146,200,401,9429,48,,
1716416861,3,-203,-1319,6765,100,133,182,364,9366,44,,
1716416863,0,1097,-3503,9336,116,151,205,407,9237,50,,
1716416865,0,-1522,110,6090,143,200,275,555,9691,67,,
1716416867,0,-4533,1743,9016,
Disconnected
