795,16,8597,3151,3693,4081,9524,6646,1818,,
1716385092,7,135,1035,7663,3216,3758,4166,9644,6667,1838,,
1716385094,4,1280,-265,9168,2820,3300,3663,8454,6690,1612,,
1716385096,5,-90,836,6718,1408,1741,2022,4540,7341,810,,
1716385098,0,615,306,7654,777,967,1155,2540,7609,428,,
1716385100,4,1178,47,8076,624,761,912,2008,7487,331,,
1716385102,1,1153,126,7158,2015,2302,2547,5887,6528,1115,,
1716385104,4,-1009,714,5778,1142,1351,1576,3572,7050,608,,
1716385106,3,1391,-776,8811,1788,2155,2484,5709,7056,1002,,
1716385108,3,1022,-273,8666,2094,2524,2854,6604,6945,1215,,
1716385110,4,987,-376,8435,1509,1870,2197,4942,7400,853,,
1716385112,3,828,304,8037,1504,1856,2196,4935,7409,833,,
1716385114,3,740,-12,8383,1534,1894,2246,5042,7428,847,,
1716385116,3,1005,-137,8330,1520,1877,2232,5007,7444,835,,
1716385118,5,1067,-10,8461,1495,1851,2209,4942,7488,819,,
1716385120,2,797,-72,8341,1455,1807,2165,4830,7539,795,,
1716385122,1,1087,-237,8374,1449,1799,2158,4819,7537,789,,
1716385124,0,908,-120,8365,1433,1784,2146,4780,7579,779,,
1716385126,4,989,-197,8341,1423,1773,2136,4753,7596,773,,
1716385128,1,876,-66,8281,1425,1776,2141,4760,7606,773,,
1716385130,4,780,-48,8427,1421,1772,2138,4749,7618,770,,
1716385132,1,901,-93,8307,1415,1765,2133,4733,7632,765,,
1716385134,1,842,-35,8411,1422,1774,2143,4753,7634,769,,
1716385136,4,879,-66,8378,1420,1771,2140,4745,7635,767,,
1716385138,4,937,-102,8287,1419,1770,2141,4744,7644,766,,
1716385140,6,994,-12,8249,1419,1771,2142,4747,7645,766,,
1716385142,14,1016,1259,8126,1561,1936,2312,5157,7517,856,,
1716385144,3,1177,1251,8252,1562,1936,2311,5165,7502,857,,
1716385146,3,1202,1664,7806,1593,1971,2348,5229,7498,875,,
1716385148,5,1063,1462,8054,1628,2010,2386,5337,7448,897,,
1716385150,3,623,379,8745,1585,1967,2347,5215,7536,872,,
1716385152,4,554,-725,8850,1442,1786,2170,4723,7711,762,,
1716385154,4,1060,1301,8342,1624,2011,2392,5332,7492,896,,
1716385156,0,950,365,8326,1543,1910,2294,5069,7577,834,,
1716385158,1,946,1362,8184,1636,2028,2411,5362,7507,905,,
1716385160,1,872,1172,8459,1643,2035,2421,5372,7516,906,,
1716385162,5,821,443,8434,1608,1973,2363,5198,7530,862,,
1716385164,1,747,631,8328,1683,2072,2452,5456,7440,929,,
1716385166,42,1017,955,8378,1602,1973,2352,5233,7477,872,,
1716385168,2,1414,1398,8097,1603,1949,2296,5167,7291,875,,
1716385170,6,1339,1510,8235,1521,1846,2174,4894,7277,828,,
1716385172,6,1479,2200,7950,1703,2058,2417,5484,7207,926,,
1716385174,5,1279,1653,7957,1724,2107,2475,5552,7325,954,,
1716385176,6,1056,1445,8082,1795,2189,2558,5743,7283,1000,,
1716385178,4,1227,2199,8148,1855,2242,2605,5896,7168,1029,,
1716385180,4,1383,1261,7966,1725,2119,2497,5523,7436,956,,
1716385182,2,1026,1709,8089,1782,2176,2548,5704,7314,991,,
1716385184,5,2067,-927,8849,1723,2104,2478,5526,7357,947,,
1716385186,3,1296,1736,7991,1771,2157,2529,5657,7307,978,,
1716385188,0,1181,1452,8160,1798,2174,2547,5682,7268,983,,
1716385190,4,1502,1022,8005,1800,2148,2524,5544,7265,958,,
1716385192,1,676,741,8276,1991,2337,2718,5933,7131,1052,,
1716385194,3,712,1108,8224,1891,2219,2606,5601,7243,981,,
1716385196,26,865,1641,8149,1997,2368,2795,6042,7315,1043,,
1716385198,5,1491,1233,8522,2257,2714,3162,6895,7306,1236,,
1716385200,1,2537,706,8117,39909,44520,44404,65535,0,24812,,
1716385202,5,2350,513,8578,1951,2241,2717,5578,7470,915,,
1716385204,3,-341,-187,7766,1672,1803,2043,4196,6599,807,,
1716385206,4,-1269,403,8317,1267,1461,1834,3605,7938,552,,
1716385208,4,-187,705,9121,1773,1870,2094,4380,6317,843,,
1716385210,0,596,505,8139,1781,1752,1894,3841,5636,800,,
1716385212,3,402,880,8508,1427,1243,1170,2467,3879,642,,
1716385214,5,348,-48,7982,1536,1457,1410,3158,4675,769,,
1716385216,4,579,626,8620,2233,2289,2286,5318,5336,1214,,
1716385218,4,146,211,8559,2877,3027,3093,7027,5635,1579,,
1716385220,3,108,1081,8050,2693,2778,2815,6208,5482,1450,,
1716385222,4,232,2171,8150,2925,2989,3032,6726,5425,1548,,
1716385224,3,405,1136,8212,2793,2864,2905,6330,5455,1487,,
1716385226,5,456,1821,7896,2927,2999,3038,6723,5435,1559,,
1716385228,3,309,1884,8359,2890,2959,3002,6636,5440,1534,,
1716385230,4,806,2524,7835,2818,2901,2937,6485,5462,1514,,
1716385232,1,63,998,8150,2918,2985,3020,6707,5415,1553,,
1716385234,2,1152,1087,8275,2974,3035,3076,6831,5411,1573,,
1716385236,5,475,1416,8236,2870,2943,2980,6580,5438,1532,,
1716385238,4,405,1409,8305,2908,2978,3014,6680,5425,1550,,
1716385240,4,389,1445,8399,2894,2967,3000,6651,5426,1547,,
1716385242,5,413,1365,8926,2782,2804,2826,6061,5305,1454,,
1716385244,5,341,412,8285,3098,2653,2383,4849,3330,1437,,
1716385246,4,221,498,7991,1468,1283,1188,2556,3828,678,,
1716385248,1,4198,485,9081,1564,1531,1553,3347,5155,772,,
1716385250,3,818,1633,8234,2429,2051,1910,4326,3785,1050,,
1716385252,2,567,1128,8305,1975,1903,1957,4216,5142,930,,
1716385254,1,136,-620,8254,1985,2018,2129,4550,5660,982,,
1716385256,6,276,-21,8329,1995,2072,2186,4702,5797,1022,,
1716385258,5,225,126,8486,2000,2079,2192,4718,5798,1027,,
1716385260,7,425,979,7879,1993,2072,2182,4705,5790,1026,,
1716385262,0,234,281,8265,1982,2016,2136,4562,5691,975,,
1716385264,13,508,554,8344,2030,2105,2227,4758,5812,1033,,
1716385266,0,266,243,8373,1989,2066,2176,4686,5786,1022,,
1716385268,6,246,201,8401,2000,2078,2189,4712,5789,1028,,
1716385270,1,411,1266,8341,2006,2087,2202,4738,5809,1031,,
1716385272,4,451,918,8154,2056,2051,2127,4536,5425,1012,,
1716385274,7,871,784,8137,1263,1100,1041,2044,3750,564,,
1716385276,0,475,12,7962,2448,2418,2471,5333,5261,1213,,
1716385278,0,190,-213,7932,2820,2828,2761,6483,5079,1527,,
1716385280,4,341,-248,8234,2551,2462,2313,5461,4640,1364,,
1716385282,4,151,-576,8310,3069,3125,3003,7272,5081,1738,,
1716385284,5,597,990,8037,3205,3345,3260,7786,5296,1853,,
1716385286,5,290,800,8098,3200,3370,3313,7863,5397,1855,,
1716385288,0,173,6,8328,3193,3376,3320,7901,5421,1861,,
1716385290,0,-140,1372,7832,3160,3339,3289,7807,5427,1836,,
1716385292,15,264,36,8520,3127,3301,3249,7751,5415,1817,,
1716385294,0,286,105,8340,3062,3238,3189,7606,5429,1782,,
1716385296,2,249,85,8340,2927,3102,3062,7294,5454,1704,,
1716385298,6,278,18,8375,2866,3041,3005,7162,5466,1669,,
1716385300,4,186,88,8312,2812,2990,2956,7051,5481,1642,,
1716385302,1,297,2,8348,2603,2779,2762,6553,5536,1519,,
1716385304,5,274,10,8382,2485,2671,2675,6340,5617,1451,,
1716385306,4,332,25,8341,2426,2611,2619,6212,5632,1416,,
1716385308,5,344,265,8736,2330,2514,2531,5988,5668,1359,,
1716385310,0,320,34,8363,2247,2428,2443,5814,5669,1314,,
1716385312,3,411,8,8386,2215,2396,2411,5748,5674,1298,,
1716385314,3,332,-130,8403,2078,2256,2281,5424,5722,1216,,
1716385316,4,-93,-452,8329,2142,2321,2347,5574,5713,1250,,
1716385318,0,523,-20,8460,2179,2369,2392,5675,5725,1280,,
1716385320,4,314,62,8282,2052,2235,2262,5406,5741,1205,,
1716385322,5,471,-12,8574,2006,2190,2225,5277,5782,1176,,
1716385324,2,537,974,8461,2030,2211,2249,5305,5781,1184,,
1716385326,0,-173,635,8531,2152,2384,2457,5791,5950,1265,,
1716385328,5,-1966,649,8234,2316,2610,2784,6323,6299,1329,,
1716385330,6,-473,493,8856,2218,2525,2740,6220,6454,1259,,
1716385332,2,553,179,8174,2800,3159,3413,7553,6436,1579,,
1716385334,8,1574,690,8627,27026,30595,30344,65535,0,17306,,
1716385336,6,131,1180,7641,1399,1495,1557,3601,5819,765,,
1716385338,2,952,796,8269,1254,1380,1479,3349,6184,688,,
1716385340,4,1341,624,8148,2123,2372,2560,5572,6405,1180,,
1716385342,6,997,107,8038,2040,2379,2735,6025,6995,1090,,
1716385344,0,1184,156,8665,5870,6303,6279,13926,5633,3447,,
1716385346,5,892,400,8311,1340,1525,1685,3741,6605,738,,
1716385348,2,1087,87,9029,598,678,778,1689,6849,306,,
1716385350,2,1059,-109,8916,537,604,677,1556,6514,283,,
1716385352,5,565,-163,8478,538,605,652,1515,6292,303,,
1716385354,7,649,-661,7991,807,946,1122,2513,7118,409,,
1716385356,4,1631,-1129,8140,783,908,1068,2430,6955,397,,
1716385358,7,2053,-1541,8159,407,422,452,1037,5802,203,,
1716385360,0,2024,-1310,8107,339,336,340,763,5218,171,,
1716385362,4,2267,-384,8051,344,342,345,773,5218,175,,
1716385364,24,2467,-514,8130,344,341,343,771,5183,175,,
1716385366,5,2471,-446,8052,346,344,347,778,5218,176,,
1716385368,4,2365,-491,8078,336,335,339,761,5254,171,,
1716385370,0,2346,-471,8101,334,332,336,754,5237,169,,
1716385372,3,2352,-480,8096,344,341,346,777,5236,173,,
1716385374,3,2190,-430,8183,352,348,352,793,5201,177,,
1716385376,1,2084,-480,8131,358,355,358,806,5201,182,,
1716385378,4,2144,-397,8065,359,355,358,806,5184,181,,
1716385380,2,2314,-559,8394,359,354,357,802,5167,180,,
1716385382,5,1898,-296,7917,363,358,359,801,5132,184,,
1716385384,3,1926,196,8010,288,274,275,583,4893,137,,
1716385386,0,1879,608,7939,295,294,304,671,5387,145,,
1716385388,0,1344,699,8107,412,428,454,1070,5734,209,,
1716385390,2,1759,-244,7938,671,692,734,1754,5681,337,,
1716385392,0,1926,-538,8831,632,720,830,1901,6734,323,,
1716385394,4,647,-588,8119,778,880,973,2170,6556,424,,
1716385396,0,243,-1177,8246,928,1082,1280,2668,7374,469,,
